source_db_name,dtime_ymdhms,field,factory,temp,supply,zone,no,A_FAN가동상태,A_냉동기가동상태,A_냉동기전력,A_동파방지히터,A_디퓨져개도율,A_배인개도율,A_압축기토출온도,A_응축기냉매압력,A_응축기냉매온도,A_증발기냉매압력,A_증발기냉매온도,A_팽창밸브개도율,B_FAN가동상태,B_냉동기가동상태,B_냉동기전력,B_동파방지히터,B_디퓨져개도율,B_배인개도율,B_압축기토출온도,B_응축기냉매압력,B_응축기냉매온도,B_증발기냉매압력,B_증발기냉매온도,B_팽창밸브개도율,C_FAN가동상태,C_동파방지히터,D_FAN가동상태,D_동파방지히터,E_FAN가동상태,F_FAN가동상태,G_FAN가동상태,H_FAN가동상태,I_FAN가동상태,J_FAN가동상태,K_FAN가동상태,공통_냉각수공급온도,공통_냉각수유량,공통_냉각수펌프상태,공통_냉각수펌프전력,공통_냉각수환수온도,공통_냉동톤,공통_냉수공급온도,공통_냉수유량,공통_냉수펌프상태,공통_냉수펌프전력,공통_냉수환수온도,공통_응축기냉매압력,공통_증발기냉매압력
GG,2026-06-09 11:04,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.5,2.96,8.2699995,2.97,8.349999,100,0,0,0,0,0,0,47.8,3.1599998,9.73,3.46,11.809999,25,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,24.55,0,6.7,0,0,0,7,0,0
GG,2026-06-09 11:04,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.6,4.42,17.83,4.61,18.93,25,0,0,0,0,0,0,49.5,4.56,18.64,4.62,18.99,25,0,0,0,0,0,0,0,0,0,0,0,26.15,2800,0,0,27.65,-20.078747,26.5,7.6375,0,0,19.199999,0,0
GG,2026-06-09 11:06,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.45,2.95,8.2,2.96,8.2699995,100,0,0,0,0,0,0,47.8,3.1799998,9.87,3.4499998,11.74,25,0,0,0,0,0,0,0,0,0,0,0,22.449999,0,0,0,24.55,0.047019664,6.75,0.40625,0,0,7,0,0
GG,2026-06-09 11:06,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.649998,4.42,17.83,4.6,18.869999,25,0,0,0,0,0,0,49.5,4.5499997,18.59,4.6,18.869999,25,0,0,0,0,0,0,0,0,0,0,0,26.199999,2800,0,0,27.65,-20.849867,26.55,7.88125,0,0,19.25,0,0
GS,2026-06-09 11:06,열원,A1,5℃,공통,공통,#2,1,1,590,0,0,65,39.8,6.57,28.8,2.57,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.6,921,1,70,26.9,0,5.5,360.125,1,69,13.7,0,0
GS,2026-06-09 11:06,열원,A1,5℃,공통,공통,#3,1,0,0,0,0,0,41.3,5.14,21.84,5.15,21.89,0,1,0,0,0,0,0,40.2,5.1,21.619999,5.0699997,21.46,0,1,0,0,0,0,0,0,0,0,0,0,27.15,20,0,0,28.849998,0,21.35,13.25,0,0,21.25,0,0
GS,2026-06-09 11:06,열원,A1,5℃,공통,공통,#1,1,1,1007,0,0,49,39.75,6.58,28.9,2.26,2.69,0,1,1,0,0,0,28,39.899998,6.39,28.029999,2.24,2.53,0,1,0,1,0,0,0,0,0,0,0,0,24.25,1578.125,1,182,28.4,0,4.85,676.25,1,120,13.15,0,0
GS,2026-06-09 11:06,열원,A2,13℃,공통,공통,#2,0,0,0,0,0,0,0,0.5053053,0,4.7828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305614,504.075,0,0,27.980938,0,22.103565,0.75,0,0,21.209059,0,0
GS,2026-06-09 11:06,열원,A2,13℃,공통,공통,#3,0,0,0,0,0,0,0,-0.17037296,0,3.8078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.054195,3.025,0,0,29.681486,0,29.126678,3.75,0,0,29.151419,0,0
GS,2026-06-09 11:06,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.75,0,0,21.074137,0,0
GS,2026-06-09 11:06,열원,A2,5℃,공통,공통,#2,0,0,0,0,0,1,0,-0.2645728,0,21.49948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.562069,0,0,0,23.020527,0,19.599224,1.5,0,0,18.426231,0,0
GS,2026-06-09 11:06,열원,A2,5℃,공통,공통,#3,0,0,0,0,0,0,0,0.38352695,0,1.8575077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.697948,3.3,0,0,28.797634,0,29.028097,2.25,0,0,28.96103,0,0
GS,2026-06-09 11:06,열원,A2,5℃,공통,공통,#1,0,0,0,0,0,0,0,4.87,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,26.1,0,18.7,9.25,0,0,18.1,0,0
GG,2026-06-09 11:06,열원,P1,13℃,저층부,공통,#2,0,0,0,0,0,-2,37.75,5.08,21.52,5.1099997,21.68,0,0,0,0,0,0,0,39.55,4.98,20.98,4.98,20.98,0,0,0,0,0,0,0,0,0,0,0,0,24.949999,41.3,0,0,24.949999,0,20.35,0,0,0,20.85,0,0
GG,2026-06-09 11:06,열원,P1,13℃,저층부,공통,#3,0,0,0,0,0,0,43.399998,6.15,26.9,6.15,26.9,0,0,0,0,0,0,1,43.6,6.08,26.599998,6.1,26.599998,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,27.4,0,0,0,27.099998,0,0
GG,2026-06-09 11:06,열원,P1,13℃,저층부,공통,#1,1,1,755,0,0,70,44.3,8.12,35.399998,3.4199998,11.5,0,2,1,772,0,0,74,33.1,7.3399997,32.2,3.23,10.2,0,1,0,1,0,1,1,1,1,0,0,0,27.8,1799.7,0,192,33.5,3390.218,12,1507.65,1,327,18.8,0,0
GG,2026-06-09 11:06,열원,P1,5℃,저층부,공통,#2,1,0,0,0,0,0,40.399998,4.95,20.82,4.93,20.71,0,1,0,0,0,0,1,39.149998,4.91,20.6,4.99,21.039999,0,0,0,1,0,0,1,1,1,0,0,0,24.699999,0,0,0,25.5,0,24.699999,0,0,0,20.949999,0,0
GG,2026-06-09 11:06,열원,P1,5℃,저층부,공통,#3,1,1,692,0,0,15,37.6,6.0499997,26.4,2.36,3.5,0,1,1,948,0,0,54,42.1,6.7,29.4,2.72,6.3999996,0,1,0,1,0,1,1,1,1,0,0,0,23.699999,2.1,0,272,27.5,2669.632,6.2,907.075,1,185,15.099999,0,0
GG,2026-06-09 11:06,열원,P1,5℃,저층부,공통,#1,1,1,750,0,0,36,44.6,7.3599997,32.3,2.56,5.2,0,0,1,1011,0,0,36,45.1,7.96,34.7,2.8,7.1,0,1,0,1,0,1,1,1,1,0,0,0,29.599998,2074.1,0,284,33.1,2229.861,7.1,887.25,1,186,14.7,0,0
GG,2026-06-09 11:06,열원,P2,13℃,고층부,공통,#2,1,1,786,0,0,62,39.45,8.2,35.73,3.51,12.15,25,1,1,793,0,0,95,39.2,7.31,32.1,2.83,7.2999997,35,1,0,1,0,0,0,0,0,0,0,0,24.35,1749.5625,1,212,31.05,2623.7944,14.7,1706.3125,1,308,19.3,0,0
GG,2026-06-09 11:06,열원,P2,13℃,고층부,공통,#3,0,0,0,0,0,0,42.6,4.08,15.799999,4.0299997,15.49,25,0,0,0,0,0,0,43.649998,4.0499997,15.62,4.0499997,15.62,25,0,0,0,0,0,0,0,0,0,0,0,23,39.725,0,0,24,0.57043505,16.35,2.875,0,0,16.449999,0,0
GG,2026-06-09 11:06,열원,P2,13℃,고층부,공통,#1,0,0,0,0,0,0,46.7,3.9299998,14.8,3.85,14.3,25,0,0,0,0,0,0,45,3.85,14.3,3.9099998,14.7,50,0,0,0,0,0,0,0,0,0,0,0,23.300001,0,0,0,22.800001,0,15.900001,0,0,0,14.7,0,0
GG,2026-06-09 11:06,열원,P2,13℃,저층부,공통,#2,1,1,762,0,0,100,45.45,8.179999,35.649998,2.8,7.0699997,25,1,1,729,0,0,100,41.05,7.3999996,32.48,2.62,5.67,30,0,0,1,0,0,0,0,0,0,0,0,24.65,1131.025,1,209,30.199999,2448.5845,13.2,1721.9812,1,301,17.5,0,0
GG,2026-06-09 11:06,열원,P2,13℃,저층부,공통,#3,0,0,0,0,0,1,46.2,3.84,14.299999,3.72,13.53,50,0,0,0,0,0,1,45.8,3.9199998,14.809999,3.8999999,14.679999,50,0,0,0,0,0,0,0,0,0,0,0,24.65,0,0,0,24.85,0,13.099999,0,0,0,14.299999,0,0
GG,2026-06-09 11:06,열원,P2,13℃,저층부,공통,#1,1,1,764,0,0,83,42.8,7.5,32.899998,2.9299998,8.05,50,1,1,695,0,0,100,36.45,6.81,29.929998,2.6399999,5.83,55,1,0,1,0,0,0,0,0,0,0,0,25.15,2014.95,1,217,29.449999,2895.0889,13.599999,1862.7125,1,319,18.3,0,0
GG,2026-06-09 11:06,열원,P2,5℃,고층부,공통,#2,0,0,0,0,0,0,48.5,4.35,17.42,4.3399997,17.359999,50,0,0,0,0,0,0,50.2,4.43,17.89,4.5,18.3,40,0,0,0,0,0,0,0,0,0,0,0,23.199999,1349.25,0,0,24.449999,-2.5672743,25.8,1.05625,0,0,18.5,0,0
GG,2026-06-09 11:06,열원,P2,5℃,고층부,공통,#3,0,0,0,0,0,0,40.899998,2.6799998,6.14,2.6599998,5.99,50,0,0,0,0,0,0,41,2.82,7.22,2.83,7.2999997,65,0,0,0,0,0,0,0,0,0,0,0,20.85,0,0,0,23.75,0,6.2999997,0,0,0,6.5499997,0,0
GG,2026-06-09 11:06,열원,P2,5℃,고층부,공통,#1,0,0,0,0,0,1,41.3,2.75,6.69,2.81,7.1499996,25,0,0,0,0,0,0,40.1,2.85,7.45,2.96,8.2699995,100,0,0,0,0,0,0,0,0,0,0,0,21.25,15.75,0,0,23.85,0.564236,6.35,2.4375,0,0,6.95,0,0
GG,2026-06-09 11:06,열원,P2,5℃,저층부,공통,#2,0,0,0,0,0,0,27.15,3.6499999,13.07,3.61,12.809999,85,0,0,0,0,0,1,44.7,4.1,15.92,4.06,15.679999,85,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,23.35,0,23.65,0,0,0,16.8,0,0
GS,2026-06-09 11:07,열원,A1,5℃,공통,공통,#2,1,1,588,0,0,65,39.8,6.57,28.8,2.57,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.6,904.875,1,70,26.9,0,5.5,355.125,1,69,13.7,0,0
GS,2026-06-09 11:07,열원,A1,5℃,공통,공통,#3,1,0,0,0,0,0,41.35,5.13,21.779999,5.17,22,0,1,0,0,0,0,0,40.2,5.1,21.619999,5.0699997,21.46,0,1,0,0,0,0,0,0,0,0,0,0,27.15,20,0,0,28.849998,0,21.35,12.5,0,0,21.25,0,0
GS,2026-06-09 11:07,열원,A1,5℃,공통,공통,#1,1,1,1007,0,0,49,39.75,6.58,28.9,2.26,2.69,0,1,1,0,0,0,28,39.95,6.37,27.939999,2.24,2.53,0,1,0,1,0,0,0,0,0,0,0,0,24.25,1573.125,1,180,28.4,0,4.9,660,1,120,13.15,0,0
GS,2026-06-09 11:07,열원,A2,13℃,공통,공통,#2,0,0,0,0,0,0,0,0.5053053,0,4.7828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305614,504.9,0,0,27.980938,0,22.103565,0.75,0,0,21.209059,0,0
GS,2026-06-09 11:07,열원,A2,13℃,공통,공통,#3,0,0,0,0,0,0,0,-0.17037296,0,3.8078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.054195,3.3,0,0,29.681486,0,29.126678,4,0,0,29.151419,0,0
GS,2026-06-09 11:07,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.75,0,0,21.074137,0,0
GS,2026-06-09 11:07,열원,A2,5℃,공통,공통,#2,0,0,0,0,0,1,0,-0.2645728,0,21.511995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.562069,0,0,0,23.020527,0,19.599224,1.5,0,0,18.251682,0,0
GS,2026-06-09 11:07,열원,A2,5℃,공통,공통,#3,0,0,0,0,0,0,0,0.38352695,0,1.8575077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.697948,3.575,0,0,28.797634,0,29.028097,2.25,0,0,28.96103,0,0
GS,2026-06-09 11:07,열원,A2,5℃,공통,공통,#1,0,0,0,0,0,0,0,4.87,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,26.1,0,18.7,9.25,0,0,18.1,0,0
GG,2026-06-09 11:07,열원,P1,13℃,저층부,공통,#2,0,0,0,0,0,-2,37.75,5.08,21.52,5.1099997,21.68,0,0,0,0,0,0,0,39.55,4.99,21.039999,4.97,20.93,0,0,0,0,0,0,0,0,0,0,0,0,24.949999,59.5,0,0,25,0,20.35,0,0,0,20.85,0,0
GG,2026-06-09 11:07,열원,P1,13℃,저층부,공통,#3,0,0,0,0,0,0,43.399998,6.15,26.9,6.15,26.9,0,0,0,0,0,0,1,43.6,6.08,26.599998,6.1,26.599998,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,27.4,0,0,0,27.099998,0,0
GG,2026-06-09 11:07,열원,P1,13℃,저층부,공통,#1,1,1,755,0,0,70,44.3,8.12,35.399998,3.4199998,11.5,0,2,1,772,0,0,74,33.1,7.3399997,32.2,3.23,10.2,0,1,0,1,0,1,1,1,1,0,0,0,27.9,1796.9,0,191,33.5,3392.804,12,1508.8,1,327,18.8,0,0
GG,2026-06-09 11:07,열원,P1,5℃,저층부,공통,#2,1,0,0,0,0,0,40.35,4.95,20.82,4.92,20.66,0,1,0,0,0,0,1,39.1,4.93,20.71,4.98,20.98,0,0,0,1,0,0,1,1,1,0,0,0,24.699999,7,0,0,25.5,0,24.699999,0,0,0,21,0,0
GG,2026-06-09 11:07,열원,P1,5℃,저층부,공통,#3,1,1,682,0,0,15,37.7,6.0699997,26.5,2.3799999,3.6999998,0,1,1,950,0,0,54,42.2,6.72,29.5,2.7,6.2999997,0,1,0,1,0,1,1,1,1,0,0,0,23.699999,1.4,0,272,27.5,2601.2253,6.2999997,904.15,1,185,15,0,0
GG,2026-06-09 11:07,열원,P1,5℃,저층부,공통,#1,1,1,754,0,0,36,44.8,7.39,32.399998,2.56,5.2,0,0,1,1001,0,0,36,45.8,7.99,34.899998,2.82,7.2,0,1,0,1,0,1,1,1,1,0,0,0,29.699999,2076.9,0,285,33.2,2192.2883,7.1,872.3,1,186,14.7,0,0
GG,2026-06-09 11:07,열원,P2,13℃,고층부,공통,#2,1,1,785,0,0,62,39.45,8.23,35.85,3.53,12.28,25,1,1,795,0,0,95,39.149998,7.3599997,32.309998,2.85,7.45,35,1,0,1,0,0,0,0,0,0,0,0,24.4,1766.0625,1,212,31.05,2600.806,14.7,1691.3625,1,309,19.25,0,0
GG,2026-06-09 11:07,열원,P2,13℃,고층부,공통,#3,0,0,0,0,0,0,42.55,4.0899997,15.86,4.0299997,15.49,25,0,0,0,0,0,0,43.649998,4.0499997,15.62,4.06,15.679999,25,0,0,0,0,0,0,0,0,0,0,0,23,30.275,0,0,24,0.7843491,16.35,4.3125,0,0,16.4,0,0
GG,2026-06-09 11:07,열원,P2,13℃,고층부,공통,#1,0,0,0,0,0,0,46.7,3.9299998,14.8,3.85,14.3,25,0,0,0,0,0,0,44.9,3.85,14.3,3.9099998,14.7,50,0,0,0,0,0,0,0,0,0,0,0,23.300001,0,0,0,22.800001,0,15.900001,0,0,0,14.7,0,0
GG,2026-06-09 11:07,열원,P2,13℃,저층부,공통,#2,1,1,765,0,0,100,45.399998,8.2,35.73,2.8,7.0699997,25,1,1,732,0,0,100,41.05,7.43,32.61,2.62,5.67,30,1,0,1,0,0,0,0,0,0,0,0,24.699999,919.45,1,208,30.3,2432.3914,13.15,1690.9313,1,302,17.5,0,0
GG,2026-06-09 11:07,열원,P2,13℃,저층부,공통,#3,0,0,0,0,0,1,46.25,3.83,14.24,3.72,13.53,50,0,0,0,0,0,1,45.8,3.9199998,14.809999,3.8999999,14.679999,50,0,0,0,0,0,0,0,0,0,0,0,24.6,0,0,0,24.85,0,13.099999,0,0,0,14.25,0,0
GG,2026-06-09 11:07,열원,P2,13℃,저층부,공통,#1,1,1,764,0,0,83,42.8,7.48,32.82,2.9199998,7.98,50,1,1,696,0,0,100,36.649998,6.81,29.929998,2.6399999,5.83,55,1,0,1,0,0,0,0,0,0,0,0,25.05,2072.525,1,216,29.3,2768.735,13.65,1840.1438,1,319,18.25,0,0
GG,2026-06-09 11:07,열원,P2,5℃,고층부,공통,#2,0,0,0,0,0,0,48.45,4.36,17.48,4.3399997,17.359999,50,0,0,0,0,0,0,50.2,4.43,17.89,4.5,18.3,40,0,0,0,0,0,0,0,0,0,0,0,23.3,1350.65,0,0,24.449999,0,25.8,0,0,0,18.5,0,0
GG,2026-06-09 11:07,열원,P2,5℃,고층부,공통,#3,0,0,0,0,0,0,40.899998,2.6799998,6.14,2.6599998,5.99,50,0,0,0,0,0,0,41.05,2.83,7.2999997,2.83,7.2999997,65,0,0,0,0,0,0,0,0,0,0,0,20.9,0,0,0,23.75,0,6.2999997,0,0,0,6.6,0,0
GG,2026-06-09 11:07,열원,P2,5℃,고층부,공통,#1,0,0,0,0,0,1,41.3,2.75,6.69,2.82,7.22,25,0,0,0,0,0,0,40.05,2.85,7.45,2.96,8.2699995,100,0,0,0,0,0,0,0,0,0,0,0,21.25,0,0,0,23.8,0.70529515,6.2999997,2.84375,0,0,6.95,0,0
GG,2026-06-09 11:07,열원,P2,5℃,저층부,공통,#2,0,0,0,0,0,0,27.15,3.6599998,13.139999,3.6,12.75,85,0,0,0,0,0,1,44.75,4.08,15.799999,4.04,15.549999,85,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,23.3,0,23.65,0,0,0,16.75,0,0
GG,2026-06-09 11:07,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.45,2.9299998,8.05,2.96,8.2699995,100,0,0,0,0,0,0,47.8,3.1799998,9.87,3.4399998,11.67,25,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,24.55,0.042989377,6.75,0.325,0,0,7,0,0
GG,2026-06-09 11:07,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.649998,4.42,17.83,4.6,18.869999,25,0,0,0,0,0,0,49.5,4.5499997,18.59,4.6,18.869999,25,0,0,0,0,0,0,0,0,0,0,0,26.15,2800,0,0,27.699999,-7.2625256,26.5,2.7625,0,0,19.199999,0,0
GG,2026-06-09 11:08,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.649998,4.42,17.83,4.6,18.869999,25,0,0,0,0,0,0,49.5,4.5499997,18.59,4.61,18.93,25,0,0,0,0,0,0,0,0,0,0,0,26.15,2800,0,0,27.699999,-5.1264887,26.5,1.95,0,0,19.25,0,0
GG,2026-06-09 11:08,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.45,2.96,8.2699995,2.96,8.2699995,100,0,0,0,0,0,0,47.8,3.1599998,9.73,3.4499998,11.74,25,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,24.55,0.032242034,6.75,0.24375,0,0,7,0,0
GG,2026-06-09 11:08,열원,P2,5℃,저층부,공통,#2,0,0,0,0,0,0,27.15,3.6399999,13.009999,3.6,12.75,85,0,0,0,0,0,1,44.7,4.08,15.799999,4.04,15.549999,85,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,23.3,0,23.65,0,0,0,16.75,0,0
GG,2026-06-09 11:08,열원,P2,5℃,고층부,공통,#1,0,0,0,0,0,1,41.35,2.75,6.69,2.82,7.22,25,0,0,0,0,0,0,40.05,2.86,7.5299997,2.96,8.2699995,100,0,0,0,0,0,0,0,0,0,0,0,21.25,15.75,0,0,23.8,0.52662027,6.35,2.275,0,0,6.95,0,0
GG,2026-06-09 11:08,열원,P2,5℃,고층부,공통,#3,0,0,0,0,0,0,40.85,2.6799998,6.14,2.6599998,5.99,50,0,0,0,0,0,0,41.1,2.83,7.2999997,2.83,7.2999997,65,0,0,0,0,0,0,0,0,0,0,0,20.9,0,0,0,23.75,0,6.2999997,0,0,0,6.5499997,0,0
GG,2026-06-09 11:08,열원,P2,5℃,고층부,공통,#2,0,0,0,0,0,0,48.45,4.35,17.42,4.3399997,17.359999,50,0,0,0,0,0,0,50.2,4.43,17.89,4.5,18.3,40,0,0,0,0,0,0,0,0,0,0,0,23.25,1349.425,0,0,24.449999,-2.7271414,25.699999,1.1375,0,0,18.449999,0,0
GG,2026-06-09 11:08,열원,P2,13℃,저층부,공통,#1,1,1,763,0,0,83,42.85,7.48,32.82,2.9299998,8.05,50,1,1,697,0,0,100,36.8,6.79,29.84,2.6399999,5.83,55,1,0,1,0,0,0,0,0,0,0,0,24.949999,2027.9,1,216,29.25,2880.8682,13.599999,1873.4938,1,319,18.3,0,0
GG,2026-06-09 11:08,열원,P2,13℃,저층부,공통,#3,0,0,0,0,0,1,46.25,3.84,14.299999,3.72,13.53,50,0,0,0,0,0,1,45.85,3.9199998,14.809999,3.8999999,14.679999,50,0,0,0,0,0,0,0,0,0,0,0,24.65,0,0,0,24.85,0,13.049999,0,0,0,14.299999,0,0
GG,2026-06-09 11:08,열원,P2,13℃,저층부,공통,#2,1,1,766,0,0,100,45.399998,8.09,35.29,2.76,6.7599998,25,1,1,730,0,0,100,41,7.2999997,32.059998,2.59,5.43,30,1,0,1,0,0,0,0,0,0,0,0,24.65,1062.075,1,208,30.199999,2405.2502,13.2,1691.5062,1,300,17.55,0,0
GG,2026-06-09 11:08,열원,P2,13℃,고층부,공통,#1,0,0,0,0,0,0,46.7,3.9299998,14.8,3.85,14.3,25,0,0,0,0,0,0,44.9,3.85,14.3,3.9099998,14.7,50,0,0,0,0,0,0,0,0,0,0,0,23.300001,0,0,0,22.800001,0,15.900001,0,0,0,14.7,0,0
GG,2026-06-09 11:08,열원,P2,13℃,고층부,공통,#3,0,0,0,0,0,0,42.55,4.08,15.799999,4.0299997,15.49,25,0,0,0,0,0,0,43.7,4.0499997,15.62,4.0499997,15.62,25,0,0,0,0,0,0,0,0,0,0,0,23.05,17.85,0,0,23.949999,0.7320592,16.35,4.025,0,0,16.4,0,0
GG,2026-06-09 11:08,열원,P2,13℃,고층부,공통,#2,1,1,791,0,0,62,39.35,8.29,36.079998,3.53,12.28,25,1,1,798,0,0,95,39.149998,7.39,32.44,2.85,7.45,35,1,0,1,0,0,0,0,0,0,0,0,24.65,1781.0625,1,212,31.25,2585.5537,14.7,1681.4437,1,308,19.25,0,0
GG,2026-06-09 11:08,열원,P1,5℃,저층부,공통,#1,1,1,757,0,0,36,44.8,7.39,32.399998,2.56,5.2,0,0,1,997,0,0,36,45.7,7.99,34.899998,2.82,7.2,0,1,0,1,0,1,1,1,1,0,0,0,29.8,2067.8,0,285,33.3,2191.654,7.1,883.675,1,186,14.599999,0,0
GG,2026-06-09 11:08,열원,P1,5℃,저층부,공통,#3,1,1,682,0,0,14,37.8,6.0499997,26.4,2.3799999,3.6999998,0,1,1,950,0,0,54,42.2,6.7,29.4,2.7,6.2999997,0,1,0,1,0,1,1,1,1,0,0,0,23.8,3.5,0,272,27.599998,2600.2903,6.2999997,903.825,1,185,15,0,0
GG,2026-06-09 11:08,열원,P1,5℃,저층부,공통,#2,1,0,0,0,0,0,40.35,4.96,20.869999,4.93,20.71,0,1,0,0,0,0,1,39.1,4.96,20.869999,4.98,20.98,0,0,0,1,0,0,1,1,1,0,0,0,24.699999,7,0,0,25.5,-2.0151289,24.75,1.625,0,0,21,0,0
GG,2026-06-09 11:08,열원,P1,13℃,저층부,공통,#1,1,1,756,0,0,70,44.3,8.12,35.399998,3.4199998,11.5,0,2,1,771,0,0,74,33.1,7.3399997,32.2,3.23,10.2,0,1,0,1,0,1,1,1,1,0,0,0,27.9,1801.8,0,192,33.5,3407.0269,12,1515.125,1,327,18.8,0,0
GG,2026-06-09 11:08,열원,P1,13℃,저층부,공통,#3,0,0,0,0,0,0,43.399998,6.15,26.9,6.15,26.9,0,0,0,0,0,0,1,43.6,6.08,26.599998,6.1,26.599998,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,27.4,0,0,0,27.099998,0,0
GG,2026-06-09 11:08,열원,P1,13℃,저층부,공통,#2,0,0,0,0,0,-2,37.75,5.08,21.52,5.1099997,21.68,0,0,0,0,0,0,0,39.6,4.99,21.039999,4.99,21.039999,0,0,0,0,0,0,0,0,0,0,0,0,24.949999,57.4,0,0,24.949999,0,20.4,0,0,0,20.85,0,0
GS,2026-06-09 11:08,열원,A2,5℃,공통,공통,#1,0,0,0,0,0,0,0,4.87,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,26.1,0,18.7,9,0,0,18.1,0,0
GS,2026-06-09 11:08,열원,A2,5℃,공통,공통,#3,0,0,0,0,0,0,0,0.38352695,0,1.8575077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.697948,3.3,0,0,28.797634,0,29.028097,2.25,0,0,28.96103,0,0
GS,2026-06-09 11:08,열원,A2,5℃,공통,공통,#2,0,0,0,0,0,1,0,-0.2645728,0,21.474396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.562069,0,0,0,23.020535,0,19.599224,1.25,0,0,18.278187,0,0
GS,2026-06-09 11:08,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.5,0,0,21.074137,0,0
GS,2026-06-09 11:08,열원,A2,13℃,공통,공통,#3,0,0,0,0,0,0,0,-0.17037296,0,3.8078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.054195,3.3,0,0,29.681486,0,29.126678,3.75,0,0,29.151419,0,0
GS,2026-06-09 11:08,열원,A2,13℃,공통,공통,#2,0,0,0,0,0,0,0,0.5053053,0,4.7828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305614,506.275,0,0,27.980938,0,22.103565,0.25,0,0,21.209059,0,0
GS,2026-06-09 11:08,열원,A1,5℃,공통,공통,#1,1,1,1004,0,0,49,39.75,6.5899997,28.949999,2.26,2.69,0,1,1,0,0,0,28,39.95,6.3799996,27.99,2.23,2.45,0,1,0,1,0,0,0,0,0,0,0,0,24.3,1581.875,1,180,28.4,0,4.9,665,1,119,13.15,0,0
GS,2026-06-09 11:08,열원,A1,5℃,공통,공통,#3,1,0,0,0,0,0,41.35,5.14,21.84,5.15,21.89,0,1,0,0,0,0,0,40.149998,5.1,21.619999,5.0699997,21.46,0,1,0,0,0,0,0,0,0,0,0,0,27.15,20,0,0,28.849998,0,21.4,9.25,0,0,21.25,0,0
